"exclusion_reason","rdfs:label","schema:name","@id","schema:description","schema:image","https://jpsearch.go.jp/term/property#sourceInfo","https://jpsearch.go.jp/term/property#accessInfo","schema:inLanguage","rdf:type","schema:contributor","https://jpsearch.go.jp/term/property#agential","status","schema:category","https://jpsearch.go.jp/term/property#spatial","https://jpsearch.go.jp/term/property#temporal","schema:spatial","schema:temporal","schema:isPartOf","schema:creator","schema:publisher","schema:about","schema:datePublished","schema:dateCreated","schema:abstract","schema:identifier","schema:genre","schema:additionalType"
"Suffix NG: 橘譜","桂園橘譜 2巻","桂園橘譜 2巻","https://jpsearch.go.jp/data/arc_books-NDL_2537133","巻冊備考: 1冊 ; 29cm","https://www.dl.ndl.go.jp/api/iiif/2537133/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537133#sourceinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2537133/portal/', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2537133', 'schema:dateModified': '2021-11-30 00:00:00', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2537133.json'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537133#accessinfo', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2537133', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2537133', '資料No.: 2537133'], 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2537133', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2537133/manifest.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115675893', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'schema:description': '一般編著者等: 岡村尚謙', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/岡村尚謙'}","success","","","","","","","https://jpsearch.go.jp/entity/chname/岡村尚謙","","","","","","","",""
"Suffix NG: 蟲譜","大窪蟲譜","大窪蟲譜","https://jpsearch.go.jp/data/arc_books-NDL_2537161","['一般編著者等: 大窪舒三郎昌章 著', '巻冊備考: 1冊 ; 26cm', '巻冊: 乾']","https://www.dl.ndl.go.jp/api/iiif/2537161/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537161#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2537161.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2537161', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2537161/portal/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537161#accessinfo', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2537161', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2537161', 'ARC管理No.: NDL-2537161'], 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2537161', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2537161/manifest.json'}","","https://jpsearch.go.jp/term/type/古書・古文書","","[{'@id': '_:vb115607400', 'schema:description': '一般編著者等: 大窪舒三郎昌章 著', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/大窪舒三郎昌章'}, {'@id': '_:vb115608139', 'schema:description': '制作・出版者等(成立１): 小塩五郎 写', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.模写', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/小塩五郎'}]","success","","","","","","","https://jpsearch.go.jp/entity/ncname/大窪舒三郎昌章","https://jpsearch.go.jp/entity/chname/小塩五郎","","","","","","",""
"Suffix NG: 文獣譜","観文獣譜","観文獣譜","https://jpsearch.go.jp/data/arc_books-NDL_2537172","['一般編著者等: 堀田正衡 編', '巻冊備考: 1冊 ; 28cm']","https://www.dl.ndl.go.jp/api/iiif/2537172/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537172#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2537172', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2537172/portal/', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2537172.json'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537172#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2537172', 'ARC管理No.: NDL-2537172'], 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2537172', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2537172', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2537172/manifest.json', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115620225', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/堀田正衡', 'schema:description': '一般編著者等: 堀田正衡', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編集'}","success","","","","","","","https://jpsearch.go.jp/entity/ncname/堀田正衡","","","","","","","",""
"Suffix NG: 介譜","遠山氏介譜","遠山氏介譜","https://jpsearch.go.jp/data/arc_books-NDL_2537226","巻冊備考: 1冊 ; 26cm","https://www.dl.ndl.go.jp/api/iiif/2537226/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537226#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2537226.json', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2537226/portal/', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2537226'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537226#accessinfo', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2537226', 'ARC管理No.: NDL-2537226'], 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2537226', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2537226', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2537226/manifest.json', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115546116', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/日比野白圭', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.作画', 'schema:description': '一般編著者等: 日比野白圭画'}","success","","","","","","","https://jpsearch.go.jp/entity/ncname/日比野白圭","","","","","","","",""
"Suffix NG: 園梅譜","韻勝園梅譜","韻勝園梅譜","https://jpsearch.go.jp/data/arc_books-NDL_2537297","巻冊備考: 1冊 ; 23cm","https://www.dl.ndl.go.jp/api/iiif/2537297/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537297#sourceinfo', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2537297', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2537297/portal/', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2537297.json'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537297#accessinfo', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2537297', 'ARC管理No.: NDL-2537297'], 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2537297/manifest.json', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2537297', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2537297', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.'}","","https://jpsearch.go.jp/term/type/古書・古文書","","[{'@id': '_:vb115658652', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'schema:description': '一般編著者等(分割): 春田久啓著', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/春田久啓'}, {'@id': '_:vb115663858', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/吉田悌', 'schema:description': '一般編著者等(分割): 吉田悌校', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.校'}]","success","","","","","","","['https://jpsearch.go.jp/entity/ncname/吉田悌', 'https://jpsearch.go.jp/entity/ncname/春田久啓']","","","","","","","",""
"Suffix NG: 獣譜","物識獣譜","物識獣譜","https://jpsearch.go.jp/data/arc_books-NDL_2537427","巻冊備考: 1冊 ; 25cm","https://www.dl.ndl.go.jp/api/iiif/2537427/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537427#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2537427.json', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2537427/portal/', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2537427'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537427#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2537427', '資料No.: 2537427'], 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2537427', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2537427/manifest.json', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2537427', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115554474', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/丹波修治', 'schema:description': '一般編著者等: 丹波修治', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著'}","success","","","","","","","https://jpsearch.go.jp/entity/chname/丹波修治","","","","","","","",""
"Suffix NG: 木譜","霧島山艸木譜","霧島山艸木譜","https://jpsearch.go.jp/data/arc_books-NDL_2537455","巻冊備考: 1冊 ; 25cm","https://www.dl.ndl.go.jp/api/iiif/2537455/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537455#sourceinfo', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2537455/portal/', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2537455', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2537455.json'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2537455#accessinfo', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2537455', '資料No.: 2537455'], 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2537455/manifest.json', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2537455', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2537455', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 桜譜","桜譜料","桜譜料","https://jpsearch.go.jp/data/arc_books-NDL_2538001","巻冊備考: 1冊 ; 8.5×18cm","https://www.dl.ndl.go.jp/api/iiif/2538001/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2538001#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2538001', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2538001/portal/', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2538001.json', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2538001#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2538001', '資料No.: 2538001'], 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2538001', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2538001', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2538001/manifest.json'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115606483', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/青山延光', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'schema:description': '一般編著者等: 青山延光'}","success","","","","","","","https://jpsearch.go.jp/entity/chname/青山延光","","","","","","","",""
"Suffix NG: 硯譜","硯譜","硯譜","https://jpsearch.go.jp/data/arc_books-NDL_2538514","巻冊備考: 1冊 ; 28cm","https://www.dl.ndl.go.jp/api/iiif/2538514/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2538514#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2538514.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2538514', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2538514/portal/'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2538514#accessinfo', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2538514', '資料No.: 2538514'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2538514', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2538514', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2538514/manifest.json', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 桂花園墨譜","桂花園墨譜","桂花園墨譜","https://jpsearch.go.jp/data/arc_books-NDL_2538810","巻冊備考: 1冊 ; 28cm","https://www.dl.ndl.go.jp/api/iiif/2538810/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2538810#sourceinfo', 'schema:dateModified': '2021-11-30 00:00:00', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2538810.json', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2538810', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2538810/portal/'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2538810#accessinfo', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2538810', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2538810', '資料No.: 2538810'], 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2538810/manifest.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2538810'}","","https://jpsearch.go.jp/term/type/古書・古文書","","[{'@id': '_:vb115672426', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/福井守美', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'schema:description': '一般編著者等: 福井守美'}, {'@id': '_:vb115672427', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/柳原喜兵衛', 'schema:description': '制作・出版者等(成立１): 柳原喜兵衛', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/公開.出版'}]","success","","","","","","","https://jpsearch.go.jp/entity/ncname/福井守美","https://jpsearch.go.jp/entity/ncname/柳原喜兵衛","","","","","","",""
"Suffix NG: 仮面譜","仮面譜","仮面譜","https://jpsearch.go.jp/data/arc_books-NDL_2538876","巻冊備考: 1冊 ; 27cm","https://www.dl.ndl.go.jp/api/iiif/2538876/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2538876#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2538876', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2538876.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2538876/portal/', 'schema:dateModified': '2021-11-30 00:00:00'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2538876#accessinfo', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2538876/manifest.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2538876', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2538876', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2538876', '資料No.: 2538876'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115668068', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/喜多古能', 'schema:description': '一般編著者等: 喜多古能', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著'}","success","","","","","","","https://jpsearch.go.jp/entity/ncname/喜多古能","","","","","","","",""
"Suffix NG: 扇興譜","投扇興譜","投扇興譜","https://jpsearch.go.jp/data/arc_books-NDL_2539489","巻冊備考: 1冊 ; 16cm","https://www.dl.ndl.go.jp/api/iiif/2539489/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2539489#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2539489.json', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2539489', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2539489/portal/', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2539489#accessinfo', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentId': ['資料No.: 2539489', 'ARC管理No.: NDL-2539489'], 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2539489/manifest.json', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2539489', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2539489', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館'}","","https://jpsearch.go.jp/term/type/古書・古文書","","[{'@id': '_:vb115479824', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/盛桃', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'schema:description': '一般編著者等: 盛桃'}, {'@id': '_:vb115479825', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/上総屋利兵衛_ほか1名', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/公開.出版', 'schema:description': '制作・出版者等(成立１): 上総屋利兵衛[ほか1名]'}]","success","","","","","","","https://jpsearch.go.jp/entity/ncname/盛桃","https://jpsearch.go.jp/entity/ncname/上総屋利兵衛_ほか1名","","","","","","",""
