@id,rdfs:label,schema:name,schema:description,schema:about
https://jpsearch.go.jp/data/nij16-1488295,藤栄,藤栄,主題: 国書の部‐芸術‐音楽・演劇,https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488308,雲雀山,雲雀山,主題: 国書の部‐芸術‐音楽・演劇,https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488319,咸陽宮,咸陽宮,主題: 国書の部‐芸術‐音楽・演劇,https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488320,雷電,雷電,主題: 国書の部‐芸術‐音楽・演劇,https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488671,〔観世流謡本〕,〔観世流謡本〕,"['内容記述: 七二〇\u3000４', '形式: 横，中，１冊', '資源タイプ: 刊', '内容記述: 〈書〉朱点・朱書入れあり。', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488682,弓八幡,弓八幡,"['主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488693,女郎花,女郎花,"['内容記述: 七二〇\u3000４', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488706,関寺小町,関寺小町,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000４', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488717,二人静,二人静,"['資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000４', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488728,浮舟,浮舟,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488739,三輪,三輪,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488740,安宅,安宅,"['内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000４', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488751,軒端梅,軒端梅,"['主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 七二〇\u3000４', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488762,錦木,錦木,"['主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488773,雲林院,雲林院,"['資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488784,白鬚,白鬚,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488795,盛久,盛久,"['内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000４', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488808,仏原,仏原,"['内容記述: 七二〇\u3000４', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488819,松虫,松虫,"['内容記述: 七二〇\u3000４', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488820,摂待,摂待,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488831,邯鄲,邯鄲,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000４', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488842,春栄,春栄,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488853,野宮,野宮,"['内容記述: 七二〇\u3000４', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488864,百萬,百萬,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 七二〇\u3000４']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488875,自然居士,自然居士,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000４', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488886,囃謡,囃謡,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 〈伝〉「寄贈法華坊奥村尚司」と記す。', '資源タイプ: 刊', '形式: 横，中，１冊', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488897,白髭,白髭,"['内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488900,寝覚,寝覚,"['内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488911,大社,大社,"['内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488922,東方朔,東方朔,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488933,浦嶋,浦嶋,"['資源タイプ: 刊', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488944,玉井,玉井,"['内容記述: 加賀図聖藩', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488955,繪馬,繪馬,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488966,和布刈,和布刈,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488977,定家,定家,"['内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488988,楊貴妃,楊貴妃,"['資源タイプ: 刊', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1488999,千手,千手,"['内容記述: 加賀図聖藩', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489005,二人静,二人静,"['主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489016,祇王,祇王,"['資源タイプ: 刊', '内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489027,三山,三山,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489038,蝉丸,蝉丸,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489049,三井寺,三井寺,"['内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489050,碪,碪,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489061,求塚,求塚,"['内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489072,綾＆K83c3;,綾＆K83c3;,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489083,弱法師,弱法師,"['主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489094,通小町,通小町,"['内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489107,籠太鼓,籠太鼓,"['内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489118,自然居士,自然居士,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489129,東岸居士,東岸居士,"['内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489130,小袖曽我,小袖曽我,"['内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489141,兼平,兼平,"['資源タイプ: 刊', '内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489152,頼政,頼政,"['内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489163,知章,知章,"['内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489174,通盛,通盛,"['内容記述: 加賀図聖藩', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489185,朝長,朝長,"['内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489196,巴,巴,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489209,蟻通,蟻通,"['内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489210,豊干,豊干,"['内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489221,輪蔵,輪蔵,"['内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489232,一角仙人,一角仙人,"['内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489243,鉄輪,鉄輪,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489254,葵上,葵上,"['資源タイプ: 刊', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489265,黒塚,黒塚,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489276,鞍馬天狗,鞍馬天狗,"['内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489287,車僧,車僧,"['内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489298,張良,張良,"['資源タイプ: 刊', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489301,項羽,項羽,"['内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489312,雷電,雷電,"['内容記述: 七二〇\u3000５', '資源タイプ: 刊', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489323,羅生門,羅生門,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489334,大江山,大江山,"['内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489345,夜討曽我,夜討曽我,"['主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489356,橋弁慶,橋弁慶,"['資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489367,舟弁慶／同切,舟弁慶／同切,"['内容記述: 七二〇\u3000５', '資源タイプ: 刊', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489378,大蛇,大蛇,"['内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 七二〇\u3000５']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489389,舎利,舎利,"['内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489390,鍾馗,鍾馗,"['主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊', '内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489403,松山鏡,松山鏡,"['内容記述: 七二〇\u3000５', '内容記述: 加賀図聖藩', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489414,小鍛冶,小鍛冶,"['内容記述: 七二〇\u3000５', '資源タイプ: 刊', '内容記述: 加賀図聖藩', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489425,岩船,岩船,"['内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '資源タイプ: 刊', '主題: 国書の部‐芸術‐音楽・演劇']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1489436,金札,金札,"['内容記述: 加賀図聖藩', '内容記述: 七二〇\u3000５', '主題: 国書の部‐芸術‐音楽・演劇', '資源タイプ: 刊']",https://jpsearch.go.jp/term/keyword/国書の部--芸術--音楽・演劇
https://jpsearch.go.jp/data/nij16-1491436,許氏説文解字五音韻譜,許氏説文解字五音韻譜,"['主題: 漢籍の部‐経部‐小学類', '形式: 大，１２冊', '内容記述: １２巻', '資源タイプ: 刊', '内容記述: 二\u3000２０１', '内容記述: 〈序〉寛文１０年跋。〈伝〉（印記）「願龍寺蔵書」「石川縣江沼郡大聖寺町立圖書館藏書」。', '内容記述: 加賀図聖藩']",https://jpsearch.go.jp/term/keyword/漢籍の部--経部--小学類
https://jpsearch.go.jp/data/nij16-1492791,読律呂新書記,読律呂新書記,"['内容記述: 【写】鶴舞（一冊），蓬左（道学資講二四三‐二四六），［補遺］宮書（二冊）', '主題: 音楽']",https://jpsearch.go.jp/term/keyword/音楽
https://jpsearch.go.jp/data/nij16-1494800,土佐節段物集,土佐節段物集,"['内容記述: 一冊', '内容記述: 〈般〉兼好花うりの段・さくら姫道行・ゑしんの道行・とら御前待よひのうらみを収む。', '内容記述: 【版】芸大音楽', '主題: 浄瑠璃']",https://jpsearch.go.jp/term/keyword/浄瑠璃
https://jpsearch.go.jp/data/nij16-1495916,年次本論,年次本論,"['内容記述: 【写】静嘉', '主題: 音楽', '内容記述: 一冊']",https://jpsearch.go.jp/term/keyword/音楽
https://jpsearch.go.jp/data/nij16-1498028,鳥名子舞歌譜,鳥名子舞歌譜,"['内容記述: 【写】宮書，神宮', '主題: 祭祀 歌謡', '内容記述: 一冊']",https://jpsearch.go.jp/term/keyword/祭祀_歌謡
https://jpsearch.go.jp/data/nij16-1499247,富本節正本,富本節正本,"['内容記述: 【写】芸大音楽（「富本稽古本」、一二冊），東大（「富本寄本」、三冊）【版】芸大音楽（「富本けい古本」、一冊），東大（「富本稽古本」、五冊），東大教養（「富本節稽古本」、一二冊）（「富本節稽古本」、三冊）（「富本節稽古本」、二冊）（「富本節稽古本」、一冊本一四種）（「富本稽古本」、一冊），米沢興譲（「富本常磐津集」、一冊），大東急（「富本稽古本集」、四冊）（「富本寄ほん」、一冊），尾崎久弥（一冊），学書言志（「富本正本」、一冊）（「富本本集」、一冊）', '主題: 浄瑠璃／富本']",https://jpsearch.go.jp/term/keyword/浄瑠璃_富本
https://jpsearch.go.jp/data/nij16-1499907,友之秘書,友之秘書,"['内容記述: 【写】萩毛利家', '主題: 音楽', '内容記述: 一冊']",https://jpsearch.go.jp/term/keyword/音楽
https://jpsearch.go.jp/data/nij16-1501128,豊原量秋鳳笙譜,"['豊原量秋鳳笙譜', '量秋撰渡物譜']","['主題: 雅楽', '内容記述: 一冊', '内容記述: 【写】豊家']",https://jpsearch.go.jp/term/keyword/雅楽
https://jpsearch.go.jp/data/nij16-1501139,豊原繁秋鳳笙譜,"['豊原繁秋朝臣自筆之譜', '豊原繁秋鳳笙譜']","['内容記述: 一軸', '内容記述: 【写】豊家（自筆）', '主題: 雅楽']",https://jpsearch.go.jp/term/keyword/雅楽
https://jpsearch.go.jp/data/nij16-1501162,豊原竜秋鳳笙譜,"['豊原竜秋鳳笙譜', '鳳笙律呂本譜']","['内容記述: 二軸', '主題: 雅楽', '内容記述: 【写】豊家（自筆）']",https://jpsearch.go.jp/term/keyword/雅楽
https://jpsearch.go.jp/data/nij16-1501173,豊原胖秋鳳笙只拍子譜,"['豊原胖秋鳳笙只拍子譜', '鳳笙只拍子秘譜']","['主題: 雅楽', '内容記述: 【写】豊家（嘉永元自筆），羽塚啓明（「鳳笙只拍子譜」）', '内容記述: 一冊']",https://jpsearch.go.jp/term/keyword/雅楽
https://jpsearch.go.jp/data/nij16-1501208,豊原幸秋鳳笙譜,"['豊原幸秋鳳笙譜', '三帖譜']","['主題: 雅楽', '内容記述: 四冊', '内容記述: 【写】豊家']",https://jpsearch.go.jp/term/keyword/雅楽
https://jpsearch.go.jp/data/nij16-1501491,団乱旋譜,団乱旋譜,"['主題: 雅楽', '内容記述: 【写】国会（皇帝破陣楽譜と合一帖、古楽譜八）']",https://jpsearch.go.jp/term/keyword/雅楽
https://jpsearch.go.jp/data/nij16-1503817,内宮御田祭歌譜,内宮御田祭歌譜,"['内容記述: 【写】神宮（嘉永五御巫清直写）', '内容記述: 一冊', '主題: 歌謡']",https://jpsearch.go.jp/term/keyword/歌謡
https://jpsearch.go.jp/data/nij16-1504092,内侍所御神楽歌譜,内侍所御神楽歌譜,"['内容記述: 【写】金刀比羅', '主題: 神楽', '内容記述: 一冊']",https://jpsearch.go.jp/term/keyword/神楽
https://jpsearch.go.jp/data/nij16-1505357,尚久主一流歴代之譜並采邑宮城記,尚久主一流歴代之譜並采邑宮城記,"['主題: 伝記 地誌', '内容記述: 一冊', '内容記述: 【写】鹿児島']",https://jpsearch.go.jp/term/keyword/伝記_地誌
https://jpsearch.go.jp/data/nij16-1506543,長湫合戦前後略譜,"['長湫合戦前後略譜', '長久手合戦前後略譜']","['主題: 戦記', '内容記述: 【写】金沢市加越能（自筆）（一冊），金沢市雅堂，無窮平沼（自筆稿本、長湫柳瀬合戦前後略譜の内）', '内容記述: 一冊']",https://jpsearch.go.jp/term/keyword/戦記
https://jpsearch.go.jp/data/nij16-1506894,長湫柳瀬合戦前後略譜,長湫柳瀬合戦前後略譜,"['主題: 戦記', '内容記述: 二冊', '内容記述: 【写】無窮平沼（自筆稿本）']",https://jpsearch.go.jp/term/keyword/戦記
